CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,NORAD_KEY,JCAT,DeepCat,Satcat,Piece,Active,Type,Name,LDate,Parent,Owner,State,SDate,ExpandedStatus,DDate,ODate,Period,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,SATCAT_KEY
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,EUTE 117W B,2016-038B,EARTH,TEME,UTC,SGP4,2026-05-06T10:57:38.637216,1.00270784,3.07e-05,0.0094,134.5737,154.8417,342.3094,0,U,41589,999,3624,0.00000000000000,-0.00000004,0.0000000000000,42165.013,1436.111,35788.172,35785.583,PAYLOAD,LARGE,EUTE,2016-06-15,AFETR,,5177174,322298026,0 EUTE 117W B,1 41589U 16038B   26126.45669719 -.00000004  00000-0  00000+0 0  9993,2 41589   0.0094 134.5737 0000307 154.8417 342.3094  1.00270784 36241,41589,S41589,-,41589,2016-038B,A,P,EUTELSAT 117 WEST B,2016 Jun 15,S41590,EUTAM,MX,2016 Jun 15 1459,In Earth orbit,-,2026 May  4 ,    1436.140 ,   35786, ,   35788, ,  0.01 , ,GEO/S,41589
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INMARSAT 5-F1,2013-073A,EARTH,TEME,UTC,SGP4,2026-05-06T13:14:48.694272,1.00272924,8e-06,0.0095,297.0451,197.7301,350.9462,0,U,39476,999,4516,0.00000000000000,0.00000035,0.0000000000000,42164.413,1436.081,35786.615,35785.94,PAYLOAD,LARGE,IM,2013-12-08,TTMTR,,5177140,322297101,0 INMARSAT 5-F1,1 39476U 13073A   26126.55195248  .00000035  00000-0  00000+0 0  9996,2 39476   0.0095 297.0451 0000080 197.7301 350.9462  1.00272924 45161,39476,S39476,-,39476,2013-073A,A,P,Inmarsat 5F1,2013 Dec  8,S39494,INMRV,UK,2013 Dec  9 0343,In Earth orbit,-,2026 May  5 ,    1436.092 ,   35785, ,   35787, ,  0.01 , ,GEO/S,39476
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,FENGYUNG-4C,2025-312A,EARTH,TEME,UTC,SGP4,2026-05-06T00:04:57.711072,1.00271324,9.068e-05,0.0096,75.0721,51.2105,231.8328,0,U,67246,999,135,0.00000000000000,-0.00000315,0.0000000000000,42164.861,1436.104,35790.55,35782.903,PAYLOAD,,PRC,2025-12-26,XSC,,5176958,322290696,0 FENGYUNG-4C,1 67246U 25312A   26126.00344573 -.00000315  00000-0  00000-0 0  9991,2 67246   0.0096  75.0721 0000907  51.2105 231.8328  1.00271324  1350,67246,S67246,-,67246,2025-312A,A,P,Feng Yun 4C,2025 Dec 26,S67247,NSMC,CN,2025 Dec 26 1632?,In Earth orbit,-,2026 May  4 ,    1436.101 ,   35782, ,   35790, ,  0.01 , ,GEO/S,67246
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ABS 2A,2016-038A,EARTH,TEME,UTC,SGP4,2026-05-06T11:10:51.287232,1.00270685,0.0001524,0.0098,265.1592,104.7592,96.8786,0,U,41588,999,3629,0.00000000000000,-0.00000076,0.0000000000000,42165.04,1436.113,35793.331,35780.479,PAYLOAD,LARGE,ABS,2016-06-15,AFETR,,5177174,322298525,0 ABS 2A,1 41588U 16038A   26126.46587138 -.00000076  00000-0  00000+0 0  9996,2 41588   0.0098 265.1592 0001524 104.7592  96.8786  1.00270685 36298,41588,S41588,-,41588,2016-038A,A,P,ABS-2A,2016 Jun 15,S41589,ABSHK,HK,2016 Jun 15 1504,In Earth orbit,-,2026 May  5 ,    1436.134 ,   35781, ,   35793, ,  0.02 , ,GEO/S,41588
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,TURKSAT 4B,2015-060A,EARTH,TEME,UTC,SGP4,2026-05-06T11:40:03.569088,1.00274949,0.0002237,0.0098,299.4134,101.8758,48.0783,0,U,40984,999,3868,0.00000000000000,0.00000122,0.0000000000000,42163.845,1436.052,35795.142,35776.278,PAYLOAD,LARGE,TURK,2015-10-16,TTMTR,,5177165,322297910,0 TURKSAT 4B,1 40984U 15060A   26126.48615242  .00000122  00000-0  00000+0 0  9990,2 40984   0.0098 299.4134 0002237 101.8758  48.0783  1.00274949 38681,40984,S40984,-,40984,2015-060A,A,P,Turksat 4B,2015 Oct 16,S40985,TURKS,TR,2015 Oct 17 0553,In Earth orbit,-,2026 May  5 ,    1436.059 ,   35776, ,   35795, ,  0.01 , ,GEO/S,40984
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,EUTE 115 WEST B(SATMEX 7,2015-010B,EARTH,TEME,UTC,SGP4,2026-05-06T09:10:18.122016,1.00243181,0.0001806,0.0101,138.5212,63.1353,45.2453,0,U,40425,999,4097,0.00000000000000,-0.00000013,0.0000000000000,42172.753,1436.507,35802.234,35787.001,PAYLOAD,LARGE,EUTE,2015-03-02,AFETR,,5177157,322297315,0 EUTE 115 WEST B(SATMEX 7,1 40425U 15010B   26126.38215419 -.00000013  00000-0  00000+0 0  9996,2 40425   0.0101 138.5212 0001806  63.1353  45.2453  1.00243181 40970,40425,S40425,-,40425,2015-010B,A,P,EUTELSAT 115 WEST B,2015 Mar  2,S40426,EUTAM,MX,2015 Mar  2 0425,In Earth orbit,-,2026 May  5 ,    1436.127 ,   35786, ,   35788, ,  0.01 , ,GEO/S,40425
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,EXPRESS AM-7,2015-012A,EARTH,TEME,UTC,SGP4,2026-05-06T11:37:03.857088,1.00272071,0.000319,0.0104,290.0911,115.6377,32.8774,0,U,40505,999,4058,0.00000000000000,0.00000158,0.0000000000000,42164.652,1436.093,35799.967,35773.066,PAYLOAD,LARGE,CIS,2015-03-18,TTMTR,,5177159,322297830,0 EXPRESS AM-7,1 40505U 15012A   26126.48407242  .00000158  00000-0  00000+0 0  9994,2 40505   0.0104 290.0911 0003190 115.6377  32.8774  1.00272071 40584,40505,S40505,-,40505,2015-012A,A,P,Ekspress AM-7,2015 Mar 18,S40506,KS,RU,2015 Mar 19 0718,In Earth orbit,-,2026 May  5 ,    1436.101 ,   35773, ,   35800, ,  0.01 , ,GEO/S,40505
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INTELSAT 37E,2017-059A,EARTH,TEME,UTC,SGP4,2026-05-06T07:42:53.171136,1.00270562,0.0002755,0.0106,284.6609,128.9701,268.2651,0,U,42950,999,3164,0.00000000000000,-0.00000133,0.0000000000000,42165.075,1436.114,35798.556,35775.323,PAYLOAD,LARGE,ITSO,2017-09-29,FRGUI,,5177188,322298727,0 INTELSAT 37E,1 42950U 17059A   26126.32144874 -.00000133  00000-0  00000+0 0  9999,2 42950   0.0106 284.6609 0002755 128.9701 268.2651  1.00270562 31648,42950,S42950,-,42950,2017-059A,A,P      O,Intelsat IS-37e,2017 Sep 29,S42952,SESINTU,US,2017 Sep 29 2225,In Earth orbit,-,2026 May  5 ,    1436.112 ,   35775, ,   35798, ,  0.01 , ,GEO/S,42950
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,DIRECTV 12,2009-075A,EARTH,TEME,UTC,SGP4,2026-05-06T10:56:30.245568,1.00271314,4.21e-05,0.0109,65.6539,11.0881,208.9908,0,U,36131,999,4613,0.00000000000000,-0.00000096,0.0000000000000,42164.864,1436.104,35788.504,35784.954,PAYLOAD,LARGE,US,2009-12-29,TTMTR,,5177348,322296516,0 DIRECTV 12,1 36131U 09075A   26126.45590562 -.00000096  00000-0  00000+0 0  9993,2 36131   0.0109  65.6539 0000421  11.0881 208.9908  1.00271314 46135,36131,S36131,-,36131,2009-075A,P,P,T12,2009 Dec 29,S36587,DTVT,US,2009 Dec 29 0932,In Earth orbit,-,2026 May  5 ,    1436.092 ,   35784, ,   35788, ,  0.01 , ,GEO/S,36131
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,MEXSAT 3,2012-075B,EARTH,TEME,UTC,SGP4,2026-05-06T04:04:38.736192,1.00269211,0.00013793,0.0113,260.1646,168.1529,102.0684,0,U,39035,999,663,0.00000000000000,-0.00000017,0.0000000000000,42165.454,1436.134,35793.134,35781.503,PAYLOAD,LARGE,MEX,2012-12-19,FRGUI,,5176958,322272506,0 MEXSAT 3,1 39035U 12075B   26126.16989278 -.00000017  00000-0  00000-0 0  9991,2 39035   0.0113 260.1646 0001379 168.1529 102.0684  1.00269211  6632,39035,S39035,-,39035,2012-075B,A,P,Mexsat Bicentenario,2012 Dec 19,S39036,AEMX,MX,2012 Dec 19 2225,In Earth orbit,-,2026 May  5 ,    1436.135 ,   35781, ,   35793, ,  0.01 , ,GEO/S,39035
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,GALAXY 18,2008-024A,EARTH,TEME,UTC,SGP4,2026-05-06T08:24:38.446272,1.00271976,0.0003202,0.0113,280.7752,128.399,178.1932,0,U,32951,999,4543,0.00000000000000,0.00000033,0.0000000000000,42164.678,1436.094,35800.045,35773.042,PAYLOAD,LARGE,US,2008-05-21,SEAL,,5177006,322293045,0 GALAXY 18,1 32951U 08024A   26126.35044498  .00000033  00000-0  00000+0 0  9993,2 32951   0.0113 280.7752 0003202 128.3990 178.1932  1.00271976 45437,32951,S32951,-,32951,2008-024A,A,P      O,Galaxy 18,2008 May 21,S32952,SESINTU,US,2008 May 21 1043,In Earth orbit,-,2026 May  5 ,    1436.098 ,   35773, ,   35800, ,  0.01 , ,GEO/S,32951
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,SYRACUSE 4A,2021-095B,EARTH,TEME,UTC,SGP4,2026-05-06T11:38:41.201376,1.00270879,0.000147,0.0114,300.4781,96.2456,47.8104,0,U,49333,999,1752,0.00000000000000,0.00000143,0.0000000000000,42164.986,1436.11,35793.049,35780.653,PAYLOAD,MEDIUM,FR,2021-10-24,FRGUI,,5177291,322301442,0 SYRACUSE 4A,1 49333U 21095B   26126.48519909  .00000143  00000-0  00000+0 0  9998,2 49333   0.0114 300.4781 0001470  96.2456  47.8104  1.00270879 17520,49333,S49333,-,49333,2021-095B,A,P,Syracuse 4A,2021 Oct 24,S49335,DGA,F,2021 Oct 24 0248,In Earth orbit,-,2026 May  5 ,    1436.108 ,   35781, ,   35791, ,  0.01 , ,GEO/S,49333
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ECHOSTAR 19,2016-079A,EARTH,TEME,UTC,SGP4,2026-05-06T10:58:00.100704,1.00273008,0.0001474,0.0114,277.5425,146.1783,228.0043,0,U,41893,999,3428,0.00000000000000,-0.00000131,0.0000000000000,42164.389,1436.079,35792.469,35780.039,PAYLOAD,LARGE,US,2016-12-18,AFETR,,5177352,322298589,0 ECHOSTAR 19,1 41893U 16079A   26126.45694561 -.00000131  00000-0  00000+0 0  9990,2 41893   0.0114 277.5425 0001474 146.1783 228.0043  1.00273008 34288,41893,S41893,-,41893,2016-079A,A,P,Echostar 19,2016 Dec 18,S41894,EHNS,US,2016 Dec 18 1945,In Earth orbit,-,2026 May  5 ,    1436.078 ,   35780, ,   35792, ,  0.01 , ,GEO/S,41893
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,GSAT 20,2024-214A,EARTH,TEME,UTC,SGP4,2026-05-06T11:06:53.550720,1.00271176,0.0001744,0.0114,230.4137,210.4851,18.113,0,U,62028,999,548,0.00000000000000,-0.00000012,0.0000000000000,42164.903,1436.106,35794.121,35779.414,PAYLOAD,,IND,2024-11-18,AFETR,,5177648,322309116,0 GSAT 20,1 62028U 24214A   26126.46311980 -.00000012  00000-0  00000+0 0  9993,2 62028   0.0114 230.4137 0001744 210.4851  18.1130  1.00271176  5489,62028,S62028,-,62028,2024-214A,A,P,GSAT-20,2024 Nov 18,S62029,NSIL,IN,2024 Nov 18 1904:58?,In Earth orbit,-,2026 May  5 ,    1436.100 ,   35779, ,   35794, ,  0.05 , ,GEO/S,62028
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,SES 19,2023-038B,EARTH,TEME,UTC,SGP4,2026-05-06T12:27:38.651904,1.00272369,0.0001923,0.0117,340.2378,67.0544,229.0993,0,U,55971,999,1167,0.00000000000000,0.00000095,0.0000000000000,42164.568,1436.089,35794.541,35778.325,PAYLOAD,LARGE,SES,2023-03-17,AFETR,,5177498,322305103,0 SES 19,1 55971U 23038B   26126.51919736  .00000095  00000-0  00000+0 0  9994,2 55971   0.0117 340.2378 0001923  67.0544 229.0993  1.00272369 11675,55971,S55971,-,55971,2023-038B,A,P      O,SES 19,2023 Mar 17,S55972,SESSA,L,2023 Mar 18 0015:25,In Earth orbit,-,2026 May  5 ,    1436.095 ,   35778, ,   35794, ,  0.01 , ,GEO/S,55971
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,OVZON-3,2024-003A,EARTH,TEME,UTC,SGP4,2026-05-06T11:42:48.306240,1.002732,2.39e-05,0.0117,211.1345,236.6933,11.9478,0,U,58698,999,703,0.00000000000000,0.00000059,0.0000000000000,42164.335,1436.077,35787.208,35785.193,PAYLOAD,LARGE,SWED,2024-01-03,AFETR,,5177576,322307636,0 OVZON-3,1 58698U 24003A   26126.48805910  .00000059  00000-0  00000+0 0  9990,2 58698   0.0117 211.1345 0000239 236.6933  11.9478  1.00273200  7035,58698,S58698,-,58698,2024-003A,A,P,Ovzon 3,2024 Jan  3,S58699,OVZON,S,2024 Jan  3 2342,In Earth orbit,-,2026 May  5 ,    1436.066 ,   35784, ,   35787, ,  0.01 , ,GEO/S,58698
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-05T22:46:21,18 SPCS,USA 342,2023-008A,EARTH,TEME,UTC,SGP4,2026-05-05T06:27:06.499008,1.00272078,2.93e-05,0.0119,146.9968,104.4324,92.3097,0,U,55263,999,1208,0.00000000000000,0.00000146,0.0000000000000,42164.65,1436.093,35787.75,35785.279,PAYLOAD,,US,2023-01-15,AFETR,,5175833,322197556,0 USA 342,1 55263U 23008A   26125.26882522  .00000146  00000-0  00000+0 0  9995,2 55263   0.0119 146.9968 0000293 104.4324  92.3097  1.00272078 12087,55263,S55263,-,55263,2023-008A,A,P,CBAS 2,2023 Jan 15,S55265,SFSSC,US,2023 Jan 16 0500?,In Earth orbit,-,2026 May  2 ,    1436.128 ,   35786, ,   35787, ,  0.01 , ,GEO/S,55263
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,EUTELSAT QUANTUM,2021-069B,EARTH,TEME,UTC,SGP4,2026-05-06T11:39:18.641088,1.00272705,0.0002387,0.012,323.4528,80.0872,43.3434,0,U,49056,999,1751,0.00000000000000,0.00000134,0.0000000000000,42164.474,1436.084,35796.404,35776.274,PAYLOAD,LARGE,EUTE,2021-07-30,FRGUI,,5177377,322302597,0 EUTELSAT QUANTUM,1 49056U 21069B   26126.48563242  .00000134  00000-0  00000+0 0  9990,2 49056   0.0120 323.4528 0002387  80.0872  43.3434  1.00272705 17510,49056,S49056,-,49056,2021-069B,A,P,Eutelsat Quantum,2021 Jul 30,S49058,EUTSA,F,2021 Jul 30 2136,In Earth orbit,-,2026 May  5 ,    1436.075 ,   35775, ,   35796, ,  0.03 , ,GEO/S,49056
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INTELSAT 31,2016-035A,EARTH,TEME,UTC,SGP4,2026-05-06T10:58:37.542144,1.00270846,0.0001849,0.0121,246.2259,35.887,11.8202,0,U,41581,999,3626,0.00000000000000,-0.00000143,0.0000000000000,42164.995,1436.11,35794.657,35779.064,PAYLOAD,LARGE,ITSO,2016-06-09,TTMTR,,5177174,322298024,0 INTELSAT 31,1 41581U 16035A   26126.45737896 -.00000143  00000-0  00000+0 0  9998,2 41581   0.0121 246.2259 0001849  35.8870  11.8202  1.00270846 36267,41581,S41581,-,41581,2016-035A,A,P      O,Intelsat IS-31,2016 Jun  9,S41582,SESINTU/DTVLA,US,2016 Jun  9 2241,In Earth orbit,-,2026 May  2 ,    1436.084 ,   35778, ,   35794, ,  0.01 , ,GEO/S,41581
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,SIRIUS FM-5,2009-034A,EARTH,TEME,UTC,SGP4,2026-05-06T11:01:07.301856,1.00270618,2.43e-05,0.0121,280.5566,329.118,53.7788,0,U,35493,999,4622,0.00000000000000,-0.00000192,0.0000000000000,42165.059,1436.114,35787.949,35785.9,PAYLOAD,LARGE,US,2009-06-30,TTMTR,,5177345,322295165,0 SIRIUS FM-5,1 35493U 09034A   26126.45911229 -.00000192  00000-0  00000+0 0  9992,2 35493   0.0121 280.5566 0000243 329.1180  53.7788  1.00270618 46222,35493,S35493,-,35493,2009-034A,A,P,Sirius FM-5,2009 Jun 30,S35494,SIRX,US,2009 Jul  1 0423,In Earth orbit,-,2026 May  5 ,    1436.108 ,   35785, ,   35788, ,  0.01 , ,GEO/S,35493
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,DIRECTV 14,2014-078B,EARTH,TEME,UTC,SGP4,2026-05-06T11:23:05.053920,1.00271535,4.24e-05,0.0124,307.0701,192.8666,155.9399,0,U,40333,999,4162,0.00000000000000,-0.00000118,0.0000000000000,42164.802,1436.1,35788.455,35784.879,PAYLOAD,LARGE,US,2014-12-06,FRGUI,,5177155,322297288,0 DIRECTV 14,1 40333U 14078B   26126.47436405 -.00000118  00000-0  00000+0 0  9993,2 40333   0.0124 307.0701 0000424 192.8666 155.9399  1.00271535 41626,40333,S40333,-,40333,2014-078B,P,P,T14,2014 Dec  6,S40334,DTVT,US,2014 Dec  6 2107,In Earth orbit,-,2026 May  4 ,    1436.110 ,   35784, ,   35789, ,  0.02 , ,GEO/S,40333
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T15:06:46,18 SPCS,VINASAT 1,2008-018A,EARTH,TEME,UTC,SGP4,2026-05-06T12:03:23.828832,1.00269986,0.0002069,0.0124,300.1341,135.7818,101.2516,0,U,32767,999,6617,0.00000000000000,-0.00000321,0.0000000000000,42165.236,1436.123,35795.825,35778.377,PAYLOAD,LARGE,VTNM,2008-04-18,FRGUI,,5177793,322312733,0 VINASAT 1,1 32767U 08018A   26126.50235913 -.00000321  00000-0  00000+0 0  9993,2 32767   0.0124 300.1341 0002069 135.7818 101.2516  1.00269986 66173,32767,S32767,-,32767,2008-018A,A,P,Vinasat,2008 Apr 18,S32769,VNPT,VN,2008 Apr 18 2247,In Earth orbit,-,2026 May  4 ,    1436.090 ,   35777, ,   35795, ,  0.02 , ,GEO/S,32767
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ES'HAIL 2,2018-090A,EARTH,TEME,UTC,SGP4,2026-05-06T11:32:56.752224,1.00271961,0.0001646,0.0125,273.491,160.4904,349.408,0,U,43700,999,2725,0.00000000000000,0.00000152,0.0000000000000,42164.683,1436.094,35793.488,35779.607,PAYLOAD,,QAT,2018-11-15,AFETR,,5177204,322298422,0 ES'HAIL 2,1 43700U 18090A   26126.48121241  .00000152  00000-0  00000+0 0  9999,2 43700   0.0125 273.4910 0001646 160.4904 349.4080  1.00271961 27252,43700,S43700,-,43700,2018-090A,A,P,Es'hailsat-2,2018 Nov 15,S43701,ESHAIL,QA,2018 Nov 15 2118,In Earth orbit,-,2026 May  5 ,    1436.102 ,   35779, ,   35793, ,  0.02 , ,GEO/S,43700
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ASIASAT 9,2017-057A,EARTH,TEME,UTC,SGP4,2026-05-06T12:00:31.605984,1.00270864,0.0002319,0.0125,300.0856,101.6422,124.8815,0,U,42942,999,3144,0.00000000000000,-0.00000352,0.0000000000000,42164.99,1436.11,35796.633,35777.077,PAYLOAD,LARGE,AC,2017-09-28,TTMTR,,5177188,322298724,0 ASIASAT 9,1 42942U 17057A   26126.50036581 -.00000352  00000-0  00000+0 0  9996,2 42942   0.0125 300.0856 0002319 101.6422 124.8815  1.00270864 31443,42942,S42942,-,42942,2017-057A,A,P,Asiasat 9,2017 Sep 28,S42943,ASIA,HK,2017 Sep 29 0405,In Earth orbit,-,2026 May  4 ,    1436.103 ,   35777, ,   35795, ,  0.01 , ,GEO/S,42942
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INTELSAT 21,2012-045A,EARTH,TEME,UTC,SGP4,2026-05-06T11:09:14.025024,1.0027116,0.0002076,0.0126,24.9727,33.2145,275.45,0,U,38749,999,5010,0.00000000000000,-0.00000277,0.0000000000000,42164.907,1436.106,35795.526,35778.019,PAYLOAD,LARGE,ITSO,2012-08-19,SEAL,,5177132,322296457,0 INTELSAT 21,1 38749U 12045A   26126.46474566 -.00000277  00000-0  00000+0 0  9998,2 38749   0.0126  24.9727 0002076  33.2145 275.4500  1.00271160 50103,38749,S38749,-,38749,2012-045A,A,P      O,Intelsat IS-21,2012 Aug 19,S38750,SESINTU,US,2012 Aug 19 0725,In Earth orbit,-,2026 May  5 ,    1436.099 ,   35777, ,   35795, ,  0.00 , ,GEO/S,38749
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INMARSAT 5-F2,2015-005A,EARTH,TEME,UTC,SGP4,2026-05-06T11:09:58.953024,1.00269242,3.86e-05,0.0127,289.6784,232.3674,174.7484,0,U,40384,999,4057,0.00000000000000,-0.00000278,0.0000000000000,42165.445,1436.133,35788.937,35785.682,PAYLOAD,LARGE,IM,2015-02-01,TTMTR,,5177157,322297308,0 INMARSAT 5-F2,1 40384U 15005A   26126.46526566 -.00000278  00000-0  00000+0 0  9994,2 40384   0.0127 289.6784 0000386 232.3674 174.7484  1.00269242 40576,40384,S40384,-,40384,2015-005A,A,P,Inmarsat 5F2,2015 Feb  1,S40385,INMRV,UK,2015 Feb  2 0402,In Earth orbit,-,2026 May  5 ,    1436.100 ,   35785, ,   35787, ,  0.01 , ,GEO/S,40384
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,SKY MUSTER 2,2016-060B,EARTH,TEME,UTC,SGP4,2026-05-06T11:47:38.796000,1.00271499,0.0001734,0.0128,274.1247,130.9662,140.9958,0,U,41794,999,3510,0.00000000000000,-0.00000236,0.0000000000000,42164.812,1436.101,35793.989,35779.366,PAYLOAD,LARGE,AUS,2016-10-05,FRGUI,,5177177,322298067,0 SKY MUSTER 2,1 41794U 16060B   26126.49142125 -.00000236  00000-0  00000+0 0  9994,2 41794   0.0128 274.1247 0001734 130.9662 140.9958  1.00271499 35105,41794,S41794,-,41794,2016-060B,A,P,Sky Muster II,2016 Oct  5,S41796,NBN,AU,2016 Oct  5 2058,In Earth orbit,-,2026 May  4 ,    1436.071 ,   35778, ,   35794, ,  0.01 , ,GEO/S,41794
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,EXPRESS 103,2020-053A,EARTH,TEME,UTC,SGP4,2026-05-06T13:55:23.155104,1.00272827,3.37e-05,0.0128,285.6561,87.2236,156.92,0,U,45985,999,2123,0.00000000000000,-0.00000273,0.0000000000000,42164.44,1436.082,35787.726,35784.884,PAYLOAD,LARGE,CIS,2020-07-30,TTMTR,,5177244,322299917,0 EXPRESS 103,1 45985U 20053A   26126.58012911 -.00000273  00000-0  00000+0 0  9997,2 45985   0.0128 285.6561 0000337  87.2236 156.9200  1.00272827 21238,45985,S45985,-,45985,2020-053A,A,P,Ekspress-103,2020 Jul 30,S45987,KS,RU,2020 Jul 31 1541,In Earth orbit,-,2026 May  5 ,    1436.077 ,   35784, ,   35787, ,  0.01 , ,GEO/S,45985
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ECHOSTAR 18,2016-039B,EARTH,TEME,UTC,SGP4,2026-05-06T09:25:31.662048,1.00272601,0.0001658,0.0129,275.5661,138.4969,250.2182,0,U,41592,999,3620,0.00000000000000,-0.00000274,0.0000000000000,42164.503,1436.085,35793.359,35779.377,PAYLOAD,LARGE,US,2016-06-18,FRGUI,,5177174,322298027,0 ECHOSTAR 18,1 41592U 16039B   26126.39272757 -.00000274  00000-0  00000+0 0  9992,2 41592   0.0129 275.5661 0001658 138.4969 250.2182  1.00272601 36207,41592,S41592,-,41592,2016-039B,A,P,Echostar XVIII,2016 Jun 18,S41594,DISHE,US,2016 Jun 18 2207,In Earth orbit,-,2026 May  4 ,    1436.126 ,   35779, ,   35794, ,  0.01 , ,GEO/S,41592
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,JCSAT 16,2016-050A,EARTH,TEME,UTC,SGP4,2026-05-06T08:41:26.678976,1.00271029,0.0001259,0.0129,274.539,147.8102,76.1898,0,U,41729,999,3565,0.00000000000000,-0.00000243,0.0000000000000,42164.944,1436.108,35792.117,35781.5,PAYLOAD,LARGE,JPN,2016-08-14,AFETR,,5177176,322298052,0 JCSAT 16,1 41729U 16050A   26126.36211434 -.00000243  00000-0  00000+0 0  9995,2 41729   0.0129 274.5390 0001259 147.8102  76.1898  1.00271029 35657,41729,S41729,-,41729,2016-050A,A,P,JCSAT 16,2016 Aug 14,S41730,SKPJ,J,2016 Aug 14 0558,In Earth orbit,-,2026 May  5 ,    1436.102 ,   35781, ,   35792, ,  0.02 , ,GEO/S,41729
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,EDRS-C,2019-049A,EARTH,TEME,UTC,SGP4,2026-05-06T12:06:57.126240,1.00270696,0.0001221,0.013,234.5959,186.3591,127.65,0,U,44475,999,2479,0.00000000000000,-0.00000254,0.0000000000000,42165.037,1436.113,35792.051,35781.754,PAYLOAD,SMALL,ESA,2019-08-06,FRGUI,,5177216,322299571,0 EDRS-C,1 44475U 19049A   26126.50482785 -.00000254  00000-0  00000+0 0  9994,2 44475   0.0130 234.5959 0001221 186.3591 127.6500  1.00270696 24790,44475,S44475,-,44475,2019-049A,A,P,EDRS C,2019 Aug  6,S44478,ESA,I-ESA,2019 Aug  6 2003,In Earth orbit,-,2026 May  5 ,    1436.115 ,   35780, ,   35792, ,  0.05 , ,GEO/S,44475
